latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
39.0,117.25,7.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),precipitation (mm),rain (mm),snowfall (cm),windspeed_10m (m/s),winddirection_10m (°),windgusts_10m (m/s),shortwave_radiation (W/m²)
2025-12-13T10:00,-1.6,0.00,0.00,0.00,4.46,293,7.80,178.0
2025-12-13T11:00,-1.1,0.00,0.00,0.00,5.02,305,8.90,323.0
2025-12-13T12:00,-0.7,0.00,0.00,0.00,5.60,319,10.10,399.0
2025-12-13T13:00,0.6,0.00,0.00,0.00,5.86,323,10.50,428.0
2025-12-13T14:00,0.6,0.00,0.00,0.00,5.86,320,10.40,377.0
2025-12-13T15:00,0.5,0.00,0.00,0.00,5.48,315,9.90,264.0
2025-12-13T16:00,-0.1,0.00,0.00,0.00,3.65,306,6.50,150.0
2025-12-13T17:00,-0.5,0.00,0.00,0.00,2.51,287,3.90,25.0
2025-12-13T18:00,-2.7,0.00,0.00,0.00,2.71,275,4.20,0.0
2025-12-13T19:00,-2.4,0.00,0.00,0.00,2.80,270,4.40,0.0
2025-12-13T20:00,-2.3,0.00,0.00,0.00,2.95,271,4.60,0.0
2025-12-13T21:00,-2.3,0.00,0.00,0.00,3.05,273,5.00,0.0
2025-12-13T22:00,-2.6,0.00,0.00,0.00,3.00,273,5.10,0.0
2025-12-13T23:00,-3.5,0.00,0.00,0.00,2.75,269,4.70,0.0
2025-12-14T00:00,-3.7,0.00,0.00,0.00,2.71,265,4.40,0.0
2025-12-14T01:00,-4.0,0.00,0.00,0.00,2.63,261,4.10,0.0
2025-12-14T02:00,-4.3,0.00,0.00,0.00,2.38,260,3.60,0.0
2025-12-14T03:00,-4.8,0.00,0.00,0.00,2.32,256,3.70,0.0
2025-12-14T04:00,-5.4,0.00,0.00,0.00,2.55,254,4.10,0.0
2025-12-14T05:00,-5.3,0.00,0.00,0.00,2.67,249,4.30,0.0
2025-12-14T06:00,-5.2,0.00,0.00,0.00,2.92,248,4.40,0.0
2025-12-14T07:00,-5.3,0.00,0.00,0.00,2.97,253,4.30,0.0
2025-12-14T08:00,-5.1,0.00,0.00,0.00,3.15,260,4.80,14.0
2025-12-14T09:00,-4.7,0.00,0.00,0.00,2.98,262,5.80,126.0
2025-12-14T10:00,0.4,0.00,0.00,0.00,2.81,258,6.50,269.0
2025-12-14T11:00,0.9,0.00,0.00,0.00,2.89,256,6.80,382.0
2025-12-14T12:00,1.3,0.00,0.00,0.00,3.04,253,7.10,445.0
2025-12-14T13:00,4.3,0.00,0.00,0.00,3.07,251,6.90,450.0
2025-12-14T14:00,4.5,0.00,0.00,0.00,3.01,249,6.60,396.0
2025-12-14T15:00,4.5,0.00,0.00,0.00,2.53,240,4.90,290.0
2025-12-14T16:00,2.6,0.00,0.00,0.00,2.17,218,2.80,151.0
2025-12-14T17:00,1.8,0.00,0.00,0.00,3.12,215,4.20,26.0
2025-12-14T18:00,-1.4,0.00,0.00,0.00,2.42,207,4.00,0.0
2025-12-14T19:00,-1.4,0.00,0.00,0.00,2.38,210,3.80,0.0
2025-12-14T20:00,-1.9,0.00,0.00,0.00,2.27,220,3.60,0.0
2025-12-14T21:00,-1.9,0.00,0.00,0.00,2.37,222,3.40,0.0
2025-12-14T22:00,-2.0,0.00,0.00,0.00,2.29,212,3.50,0.0
2025-12-14T23:00,-2.7,0.00,0.00,0.00,2.13,210,3.70,0.0
2025-12-15T00:00,-2.9,0.00,0.00,0.00,1.95,209,3.70,0.0
2025-12-15T01:00,-3.4,0.00,0.00,0.00,1.86,207,3.50,0.0
2025-12-15T02:00,-3.3,0.00,0.00,0.00,1.98,201,3.30,0.0
2025-12-15T03:00,-3.8,0.00,0.00,0.00,2.14,201,3.40,0.0
2025-12-15T04:00,-4.6,0.00,0.00,0.00,2.13,204,3.30,0.0
2025-12-15T05:00,-4.7,0.00,0.00,0.00,1.88,202,2.90,0.0
2025-12-15T06:00,-4.5,0.00,0.00,0.00,1.78,190,2.80,0.0
2025-12-15T07:00,-4.7,0.00,0.00,0.00,1.90,183,2.80,0.0
2025-12-15T08:00,-4.0,0.00,0.00,0.00,2.05,180,3.00,13.0
2025-12-15T09:00,-3.4,0.00,0.00,0.00,2.16,187,4.20,119.0
2025-12-15T10:00,1.4,0.00,0.00,0.00,1.77,202,4.60,260.0
2025-12-15T11:00,1.7,0.00,0.00,0.00,1.55,201,4.90,375.0
2025-12-15T12:00,2.1,0.00,0.00,0.00,1.39,201,4.70,431.0
2025-12-15T13:00,4.7,0.00,0.00,0.00,1.10,227,4.00,419.0
2025-12-15T14:00,4.7,0.00,0.00,0.00,0.76,262,3.30,365.0
2025-12-15T15:00,4.9,0.00,0.00,0.00,0.72,304,2.40,285.0
2025-12-15T16:00,3.6,0.00,0.00,0.00,1.19,345,1.40,148.0
2025-12-15T17:00,3.8,0.00,0.00,0.00,1.47,350,1.80,25.0
2025-12-15T18:00,-0.6,0.00,0.00,0.00,2.34,349,2.30,0.0
2025-12-15T19:00,-1.2,0.00,0.00,0.00,2.51,354,3.00,0.0
2025-12-15T20:00,-1.4,0.00,0.00,0.00,2.37,353,3.20,0.0
2025-12-15T21:00,-1.3,0.00,0.00,0.00,2.41,355,3.30,0.0
2025-12-15T22:00,-1.7,0.00,0.00,0.00,2.62,352,3.20,0.0
2025-12-15T23:00,-2.8,0.00,0.00,0.00,2.47,342,3.30,0.0
2025-12-16T00:00,-2.5,0.00,0.00,0.00,2.02,340,3.10,0.0
2025-12-16T01:00,-2.5,0.00,0.00,0.00,2.06,337,3.30,0.0
2025-12-16T02:00,-2.7,0.00,0.00,0.00,2.11,338,3.40,0.0
2025-12-16T03:00,-2.4,0.00,0.00,0.00,1.93,339,3.00,0.0
2025-12-16T04:00,-2.3,0.00,0.00,0.00,1.91,340,3.00,0.0
2025-12-16T05:00,-1.7,0.00,0.00,0.00,2.08,350,3.40,0.0
2025-12-16T06:00,-2.0,0.00,0.00,0.00,2.21,355,3.70,0.0
2025-12-16T07:00,-1.7,0.00,0.00,0.00,2.71,12,4.30,0.0
2025-12-16T08:00,-1.2,0.00,0.00,0.00,3.23,35,5.60,11.0
2025-12-16T09:00,-0.6,0.00,0.00,0.00,4.16,55,6.90,104.0
2025-12-16T10:00,3.8,0.00,0.00,0.00,4.50,66,8.20,227.0
2025-12-16T11:00,4.0,0.00,0.00,0.00,4.71,73,9.30,354.0
2025-12-16T12:00,3.9,0.00,0.00,0.00,4.43,76,8.80,389.0
2025-12-16T13:00,4.9,0.00,0.00,0.00,4.05,77,8.00,327.0
2025-12-16T14:00,4.8,0.00,0.00,0.00,3.81,79,7.40,286.0
2025-12-16T15:00,4.9,0.00,0.00,0.00,3.47,84,6.40,239.0
2025-12-16T16:00,3.6,0.00,0.00,0.00,2.25,87,4.00,130.0
2025-12-16T17:00,2.7,0.00,0.00,0.00,2.30,94,3.10,23.0
2025-12-16T18:00,-1.3,0.00,0.00,0.00,2.69,100,3.30,0.0
2025-12-16T19:00,-1.7,0.00,0.00,0.00,2.55,106,3.50,0.0
2025-12-16T20:00,-1.4,0.00,0.00,0.00,2.39,106,3.50,0.0
2025-12-16T21:00,-1.7,0.00,0.00,0.00,2.01,104,3.30,0.0
2025-12-16T22:00,-1.6,0.00,0.00,0.00,1.81,104,2.80,0.0
2025-12-16T23:00,-1.5,0.00,0.00,0.00,1.75,114,2.20,0.0
2025-12-17T00:00,-1.3,0.00,0.00,0.00,1.45,131,1.50,0.0
2025-12-17T01:00,-2.3,0.00,0.00,0.00,1.32,169,1.30,0.0
2025-12-17T02:00,-3.0,0.00,0.00,0.00,1.54,209,1.80,0.0
2025-12-17T03:00,-3.8,0.00,0.00,0.00,1.81,231,2.30,0.0
2025-12-17T04:00,-5.0,0.00,0.00,0.00,2.00,248,2.80,0.0
2025-12-17T05:00,-4.8,0.00,0.00,0.00,1.96,251,2.90,0.0
2025-12-17T06:00,-4.7,0.00,0.00,0.00,1.87,262,2.90,0.0
2025-12-17T07:00,-4.6,0.00,0.00,0.00,2.02,263,2.80,0.0
2025-12-17T08:00,-3.9,0.00,0.00,0.00,2.46,265,3.50,12.0
2025-12-17T09:00,-3.5,0.00,0.00,0.00,2.65,272,4.80,117.0
2025-12-17T10:00,2.2,0.00,0.00,0.00,2.45,268,5.30,257.0
2025-12-17T11:00,2.9,0.00,0.00,0.00,2.41,265,5.70,370.0
2025-12-17T12:00,3.3,0.00,0.00,0.00,2.40,266,6.00,433.0
2025-12-17T13:00,6.5,0.00,0.00,0.00,2.11,265,5.90,441.0
2025-12-17T14:00,6.6,0.00,0.00,0.00,1.79,247,5.40,389.0
2025-12-17T15:00,6.7,0.00,0.00,0.00,1.48,213,3.70,285.0
2025-12-17T16:00,4.2,0.00,0.00,0.00,2.30,180,2.40,149.0
2025-12-17T17:00,3.3,0.00,0.00,0.00,2.67,174,3.80,26.0
2025-12-17T18:00,1.2,0.00,0.00,0.00,2.35,178,3.80,0.0
2025-12-17T19:00,1.3,0.00,0.00,0.00,2.66,184,4.50,0.0
2025-12-17T20:00,1.6,0.00,0.00,0.00,2.69,198,4.80,0.0
2025-12-17T21:00,1.0,0.00,0.00,0.00,2.88,200,5.00,0.0
2025-12-17T22:00,0.5,0.00,0.00,0.00,2.93,200,4.90,0.0
2025-12-17T23:00,-0.3,0.00,0.00,0.00,2.86,199,4.90,0.0
2025-12-18T00:00,-0.4,0.00,0.00,0.00,2.84,194,5.00,0.0
2025-12-18T01:00,-0.8,0.00,0.00,0.00,2.85,191,5.10,0.0
2025-12-18T02:00,-0.8,0.00,0.00,0.00,2.96,192,5.10,0.0
2025-12-18T03:00,-0.6,0.00,0.00,0.00,3.06,195,4.90,0.0
2025-12-18T04:00,-1.1,0.00,0.00,0.00,2.97,197,4.80,0.0
2025-12-18T05:00,-1.1,0.00,0.00,0.00,2.88,197,4.60,0.0
2025-12-18T06:00,-1.2,0.00,0.00,0.00,2.80,191,4.30,0.0
2025-12-18T07:00,-1.3,0.00,0.00,0.00,2.59,190,4.00,0.0
2025-12-18T08:00,-1.1,0.00,0.00,0.00,2.44,191,4.10,11.0
2025-12-18T09:00,-0.4,0.00,0.00,0.00,2.71,192,5.60,114.0
2025-12-18T10:00,3.2,0.00,0.00,0.00,2.98,189,6.70,252.0
2025-12-18T11:00,3.5,0.00,0.00,0.00,3.52,187,7.90,363.0
2025-12-18T12:00,3.7,0.00,0.00,0.00,4.01,190,8.20,421.0
2025-12-18T13:00,6.0,0.00,0.00,0.00,4.07,194,8.20,432.0
2025-12-18T14:00,6.6,0.00,0.00,0.00,3.87,197,7.90,380.0
2025-12-18T15:00,7.0,0.00,0.00,0.00,3.02,192,5.80,253.0
2025-12-18T16:00,5.5,0.00,0.00,0.00,1.45,182,2.40,138.0
2025-12-18T17:00,5.0,0.00,0.00,0.00,1.59,139,2.50,25.0
2025-12-18T18:00,3.0,0.00,0.00,0.00,1.55,123,2.80,0.0
2025-12-18T19:00,2.4,0.00,0.00,0.00,1.36,144,2.90,0.0
2025-12-18T20:00,1.7,0.00,0.00,0.00,1.09,196,3.10,0.0
2025-12-18T21:00,1.3,0.00,0.00,0.00,1.15,236,3.10,0.0
2025-12-18T22:00,1.0,0.00,0.00,0.00,1.13,257,2.90,0.0
2025-12-18T23:00,0.2,0.00,0.00,0.00,0.78,243,2.80,0.0
2025-12-19T00:00,0.1,0.00,0.00,0.00,0.92,193,2.70,0.0
2025-12-19T01:00,0.2,0.00,0.00,0.00,1.19,208,2.30,0.0
2025-12-19T02:00,0.4,0.00,0.00,0.00,1.32,205,2.10,0.0
2025-12-19T03:00,1.1,0.00,0.00,0.00,1.38,229,2.10,0.0
2025-12-19T04:00,1.0,0.00,0.00,0.00,1.35,266,2.10,0.0
2025-12-19T05:00,0.9,0.00,0.00,0.00,1.05,270,1.60,0.0
2025-12-19T06:00,0.4,0.00,0.00,0.00,0.89,63,1.90,0.0
2025-12-19T07:00,0.2,0.00,0.00,0.00,1.06,109,2.30,0.0
2025-12-19T08:00,0.6,0.00,0.00,0.00,1.39,308,2.50,9.0
2025-12-19T09:00,0.8,0.00,0.00,0.00,1.60,321,3.40,91.0
2025-12-19T10:00,3.2,0.00,0.00,0.00,1.97,330,4.40,201.0
2025-12-19T11:00,3.8,0.00,0.00,0.00,1.95,334,5.60,337.0
2025-12-19T12:00,4.3,0.00,0.00,0.00,2.38,321,6.40,404.0
2025-12-19T13:00,6.6,0.00,0.00,0.00,3.29,316,6.80,362.0
2025-12-19T14:00,7.1,0.00,0.00,0.00,3.68,316,7.30,333.0
2025-12-19T15:00,8.0,0.00,0.00,0.00,3.54,317,6.70,282.0
2025-12-19T16:00,6.5,0.00,0.00,0.00,3.60,322,6.40,142.0
2025-12-19T17:00,6.6,0.00,0.00,0.00,3.22,324,5.40,26.0
2025-12-19T18:00,4.5,0.00,0.00,0.00,3.53,322,5.20,0.0
2025-12-19T19:00,4.8,0.00,0.00,0.00,3.80,321,6.20,0.0
2025-12-19T20:00,5.2,0.00,0.00,0.00,4.69,329,7.20,0.0
2025-12-19T21:00,5.3,0.00,0.00,0.00,5.23,343,7.80,0.0
2025-12-19T22:00,4.6,0.00,0.00,0.00,4.72,350,7.40,0.0
2025-12-19T23:00,4.0,0.00,0.00,0.00,3.83,348,6.80,0.0
2025-12-20T00:00,3.5,0.00,0.00,0.00,4.28,353,6.60,0.0
2025-12-20T01:00,3.6,0.00,0.00,0.00,4.51,356,6.60,0.0
2025-12-20T02:00,3.1,0.00,0.00,0.00,4.20,359,6.60,0.0
2025-12-20T03:00,2.9,0.00,0.00,0.00,4.37,6,7.60,0.0
2025-12-20T04:00,2.8,0.00,0.00,0.00,4.46,10,7.60,0.0
2025-12-20T05:00,2.6,0.00,0.00,0.00,4.34,12,7.70,0.0
2025-12-20T06:00,1.8,0.00,0.00,0.00,4.05,9,7.90,0.0
2025-12-20T07:00,1.8,0.00,0.00,0.00,4.20,359,8.40,0.0
2025-12-20T08:00,1.9,0.00,0.00,0.00,4.57,355,9.30,9.0
2025-12-20T09:00,2.1,0.00,0.00,0.00,5.80,359,11.20,91.0
2025-12-20T10:00,3.5,0.00,0.00,0.00,6.00,360,12.80,200.0
2025-12-20T11:00,3.7,0.00,0.00,0.00,7.27,355,14.20,351.0
2025-12-20T12:00,3.6,0.00,0.00,0.00,7.00,353,13.70,445.0
2025-12-20T13:00,4.4,0.00,0.00,0.00,6.83,347,13.00,460.0
2025-12-20T14:00,4.4,0.00,0.00,0.00,6.66,341,12.20,411.0
2025-12-20T15:00,4.5,0.00,0.00,0.00,6.37,338,11.50,301.0
2025-12-20T16:00,2.8,0.00,0.00,0.00,4.94,339,8.80,161.0
2025-12-20T17:00,3.0,0.00,0.00,0.00,4.54,343,7.80,30.0
2025-12-20T18:00,0.5,0.00,0.00,0.00,3.98,353,9.10,0.0
2025-12-20T19:00,0.2,0.00,0.00,0.00,4.00,357,9.50,0.0
2025-12-20T20:00,0.3,0.00,0.00,0.00,4.50,359,9.00,0.0
2025-12-20T21:00,0.1,0.00,0.00,0.00,3.75,2,7.60,0.0
2025-12-20T22:00,-1.2,0.00,0.00,0.00,3.03,9,5.90,0.0
2025-12-20T23:00,-2.9,0.00,0.00,0.00,2.77,20,4.90,0.0
2025-12-21T00:00,-3.2,0.00,0.00,0.00,2.62,29,4.40,0.0
2025-12-21T01:00,-3.9,0.00,0.00,0.00,2.40,36,4.00,0.0
2025-12-21T02:00,-4.2,0.00,0.00,0.00,2.33,45,3.70,0.0
2025-12-21T03:00,-4.5,0.00,0.00,0.00,2.24,51,3.10,0.0
2025-12-21T04:00,-5.9,0.00,0.00,0.00,2.28,52,2.80,0.0
2025-12-21T05:00,-6.1,0.00,0.00,0.00,1.26,56,1.80,0.0
2025-12-21T06:00,-4.5,0.00,0.00,0.00,0.50,307,1.50,0.0
2025-12-21T07:00,-4.5,0.00,0.00,0.00,0.85,267,1.40,0.0
2025-12-21T08:00,-5.1,0.00,0.00,0.00,0.78,255,1.20,10.0
2025-12-21T09:00,-4.5,0.00,0.00,0.00,0.32,252,2.30,119.0
2025-12-21T10:00,1.3,0.00,0.00,0.00,0.39,140,3.00,265.0
2025-12-21T11:00,1.5,0.00,0.00,0.00,1.03,133,4.10,382.0
2025-12-21T12:00,1.5,0.00,0.00,0.00,1.50,154,4.60,448.0
2025-12-21T13:00,3.6,0.00,0.00,0.00,2.17,172,5.40,455.0
2025-12-21T14:00,3.6,0.00,0.00,0.00,2.86,176,6.00,404.0
2025-12-21T15:00,3.7,0.00,0.00,0.00,3.12,174,6.10,299.0
2025-12-21T16:00,2.4,0.00,0.00,0.00,2.28,157,4.30,159.0
2025-12-21T17:00,2.0,0.00,0.00,0.00,2.73,139,4.40,30.0
2025-12-21T18:00,-0.2,0.00,0.00,0.00,3.36,138,5.60,0.0
2025-12-21T19:00,-0.1,0.00,0.00,0.00,3.84,141,6.20,0.0
2025-12-21T20:00,-0.2,0.00,0.00,0.00,3.91,145,6.40,0.0
2025-12-21T21:00,0.1,0.00,0.00,0.00,4.22,146,7.20,0.0
2025-12-21T22:00,0.2,0.00,0.00,0.00,4.61,151,7.90,0.0
2025-12-21T23:00,-0.0,0.00,0.00,0.00,4.74,158,8.20,0.0
2025-12-22T00:00,-0.2,0.00,0.00,0.00,4.79,162,8.10,0.0
2025-12-22T01:00,-0.5,0.00,0.00,0.00,4.73,167,8.10,0.0
2025-12-22T02:00,-0.7,0.00,0.00,0.00,4.44,172,7.50,0.0
2025-12-22T03:00,-0.7,0.00,0.00,0.00,4.10,177,6.80,0.0
2025-12-22T04:00,-0.9,0.00,0.00,0.00,3.66,184,6.00,0.0
2025-12-22T05:00,-1.1,0.00,0.00,0.00,3.45,190,5.70,0.0
2025-12-22T06:00,-0.4,0.00,0.00,0.00,3.27,191,5.50,0.0
2025-12-22T07:00,-0.3,0.00,0.00,0.00,3.24,197,5.40,0.0
2025-12-22T08:00,-0.8,0.00,0.00,0.00,3.04,197,5.20,8.0
2025-12-22T09:00,-0.4,0.00,0.00,0.00,3.48,198,6.40,93.0
2025-12-22T10:00,2.6,0.00,0.00,0.00,3.51,200,7.10,194.0
2025-12-22T11:00,2.8,0.00,0.00,0.00,3.92,203,8.00,311.0
2025-12-22T12:00,3.1,0.00,0.00,0.00,3.79,211,8.10,399.0
2025-12-22T13:00,5.1,0.00,0.00,0.00,3.71,207,7.90,415.0
2025-12-22T14:00,5.3,0.00,0.00,0.00,3.74,205,7.40,373.0
2025-12-22T15:00,5.5,0.00,0.00,0.00,3.42,195,6.50,260.0
2025-12-22T16:00,4.9,0.00,0.00,0.00,2.30,180,3.80,117.0
2025-12-22T17:00,3.5,0.00,0.00,0.00,2.27,172,3.30,23.0
2025-12-22T18:00,3.4,0.00,0.00,0.00,2.32,166,4.40,0.0
2025-12-22T19:00,3.4,0.00,0.00,0.00,3.13,173,5.10,0.0
2025-12-22T20:00,3.2,0.00,0.00,0.00,2.97,187,5.20,0.0
2025-12-22T21:00,3.7,0.00,0.00,0.00,2.60,203,5.20,0.0
2025-12-22T22:00,3.7,0.00,0.00,0.00,2.42,198,4.40,0.0
2025-12-22T23:00,3.2,0.00,0.00,0.00,2.83,193,4.70,0.0
2025-12-23T00:00,2.7,0.00,0.00,0.00,2.67,203,4.40,0.0
2025-12-23T01:00,2.5,0.00,0.00,0.00,2.99,198,4.20,0.0
2025-12-23T02:00,2.3,0.00,0.00,0.00,2.84,204,4.50,0.0
2025-12-23T03:00,2.2,0.60,0.00,0.42,2.71,218,4.70,0.0
2025-12-23T04:00,1.2,0.60,0.00,0.42,2.51,223,4.30,0.0
2025-12-23T05:00,1.0,0.40,0.00,0.28,2.62,241,4.50,0.0
2025-12-23T06:00,0.8,0.10,0.00,0.07,2.62,244,4.50,0.0
2025-12-23T07:00,0.8,0.00,0.00,0.00,3.10,255,4.30,0.0
2025-12-23T08:00,0.2,0.00,0.00,0.00,3.22,264,4.90,8.0
2025-12-23T09:00,0.4,0.00,0.00,0.00,3.86,280,6.90,109.0
2025-12-23T10:00,3.3,0.00,0.00,0.00,4.43,294,8.90,258.0
2025-12-23T11:00,4.5,0.00,0.00,0.00,5.31,313,11.80,376.0
2025-12-23T12:00,4.5,0.00,0.00,0.00,6.95,329,13.70,448.0
2025-12-23T13:00,6.1,0.00,0.00,0.00,7.02,332,13.00,460.0
2025-12-23T14:00,5.7,0.00,0.00,0.00,6.80,332,12.60,411.0
2025-12-23T15:00,5.7,0.00,0.00,0.00,5.87,329,11.10,304.0
2025-12-23T16:00,4.5,0.00,0.00,0.00,4.55,327,8.20,164.0
2025-12-23T17:00,5.2,0.00,0.00,0.00,3.61,329,6.20,32.0
2025-12-23T18:00,2.3,0.00,0.00,0.00,3.16,331,5.60,0.0
2025-12-23T19:00,1.9,0.00,0.00,0.00,3.24,343,5.90,0.0
2025-12-23T20:00,1.6,0.00,0.00,0.00,3.16,355,5.90,0.0
2025-12-23T21:00,1.4,0.00,0.00,0.00,3.07,7,5.70,0.0
2025-12-23T22:00,0.7,0.00,0.00,0.00,3.13,17,5.40,0.0
2025-12-23T23:00,-1.8,0.00,0.00,0.00,2.91,24,5.00,0.0
2025-12-24T00:00,-2.3,0.00,0.00,0.00,2.68,33,4.30,0.0
2025-12-24T01:00,-3.5,0.00,0.00,0.00,2.41,42,3.70,0.0
2025-12-24T02:00,-4.0,0.00,0.00,0.00,2.36,54,3.50,0.0
2025-12-24T03:00,-4.2,0.00,0.00,0.00,2.26,59,3.30,0.0
2025-12-24T04:00,-5.5,0.00,0.00,0.00,2.33,67,3.30,0.0
2025-12-24T05:00,-5.3,0.00,0.00,0.00,2.71,78,3.40,0.0
2025-12-24T06:00,-4.5,0.00,0.00,0.00,2.47,98,3.20,0.0
2025-12-24T07:00,-3.5,0.00,0.00,0.00,1.60,110,2.30,0.0
2025-12-24T08:00,-3.2,0.00,0.00,0.00,0.76,169,1.60,9.0
2025-12-24T09:00,-2.3,0.00,0.00,0.00,1.07,242,2.90,112.0
2025-12-24T10:00,2.8,0.00,0.00,0.00,1.48,237,3.90,254.0
2025-12-24T11:00,3.0,0.00,0.00,0.00,2.11,239,5.00,370.0
2025-12-24T12:00,3.3,0.00,0.00,0.00,2.88,250,6.40,437.0
2025-12-24T13:00,5.4,0.00,0.00,0.00,3.27,264,7.10,447.0
2025-12-24T14:00,5.6,0.00,0.00,0.00,3.51,274,7.40,399.0
2025-12-24T15:00,5.7,0.00,0.00,0.00,3.55,280,6.70,300.0
2025-12-24T16:00,4.5,0.00,0.00,0.00,2.35,282,4.30,163.0
2025-12-24T17:00,4.0,0.00,0.00,0.00,2.49,285,3.80,32.0
2025-12-24T18:00,1.5,0.00,0.00,0.00,2.21,276,4.30,0.0
2025-12-24T19:00,1.6,0.00,0.00,0.00,2.77,277,6.10,0.0
2025-12-24T20:00,2.1,0.00,0.00,0.00,3.74,295,10.40,0.0
2025-12-24T21:00,2.3,0.00,0.00,0.00,5.32,323,13.00,0.0
2025-12-24T22:00,1.6,0.00,0.00,0.00,6.12,341,12.40,0.0
2025-12-24T23:00,-0.5,0.00,0.00,0.00,6.07,341,12.00,0.0
2025-12-25T00:00,-0.9,0.00,0.00,0.00,6.10,340,11.40,0.0
2025-12-25T01:00,-1.6,0.00,0.00,0.00,5.79,340,11.10,0.0
2025-12-25T02:00,-1.8,0.00,0.00,0.00,5.30,342,10.60,0.0
2025-12-25T03:00,-2.1,0.00,0.00,0.00,4.85,346,8.30,0.0
2025-12-25T04:00,-4.0,0.00,0.00,0.00,4.43,349,7.60,0.0
2025-12-25T05:00,-4.0,0.00,0.00,0.00,4.14,352,7.20,0.0
2025-12-25T06:00,-5.1,0.00,0.00,0.00,3.30,358,6.80,0.0
2025-12-25T07:00,-5.0,0.00,0.00,0.00,2.95,1,6.20,0.0
2025-12-25T08:00,-5.1,0.00,0.00,0.00,2.93,9,6.00,9.0
2025-12-25T09:00,-4.6,0.00,0.00,0.00,3.26,21,6.70,117.0
2025-12-25T10:00,-1.4,0.00,0.00,0.00,4.04,22,8.70,266.0
2025-12-25T11:00,-1.1,0.00,0.00,0.00,4.05,13,9.00,386.0
2025-12-25T12:00,-1.0,0.00,0.00,0.00,3.75,358,8.60,455.0
2025-12-25T13:00,0.6,0.00,0.00,0.00,3.42,339,7.90,465.0
2025-12-25T14:00,0.8,0.00,0.00,0.00,3.27,326,6.80,414.0
2025-12-25T15:00,0.7,0.00,0.00,0.00,2.76,314,5.80,308.0
2025-12-25T16:00,-0.4,0.00,0.00,0.00,1.31,313,2.80,168.0
2025-12-25T17:00,1.1,0.00,0.00,0.00,0.71,309,1.50,33.0
2025-12-25T18:00,-2.1,0.00,0.00,0.00,1.29,193,1.70,0.0
2025-12-25T19:00,-3.2,0.00,0.00,0.00,2.10,198,3.40,0.0
2025-12-25T20:00,-3.0,0.00,0.00,0.00,2.73,204,4.20,0.0
2025-12-25T21:00,-2.9,0.00,0.00,0.00,3.05,203,4.10,0.0
2025-12-25T22:00,-3.7,0.00,0.00,0.00,3.25,203,3.70,0.0
2025-12-25T23:00,-5.0,0.00,0.00,0.00,3.42,205,3.80,0.0
2025-12-26T00:00,-5.0,0.00,0.00,0.00,3.27,209,4.00,0.0
2025-12-26T01:00,-5.6,0.00,0.00,0.00,2.98,211,3.80,0.0
2025-12-26T02:00,-5.7,0.00,0.00,0.00,2.62,209,3.80,0.0
2025-12-26T03:00,-5.9,0.00,0.00,0.00,2.22,203,3.50,0.0
2025-12-26T04:00,-6.6,0.00,0.00,0.00,1.86,194,2.90,0.0
2025-12-26T05:00,-6.7,0.00,0.00,0.00,1.71,185,2.60,0.0
2025-12-26T06:00,-7.2,0.00,0.00,0.00,1.57,197,2.50,0.0
2025-12-26T07:00,-7.2,0.00,0.00,0.00,1.68,190,2.60,0.0
2025-12-26T08:00,-6.7,0.00,0.00,0.00,1.89,192,3.10,8.0
2025-12-26T09:00,-5.8,0.00,0.00,0.00,2.01,199,4.80,111.0
2025-12-26T10:00,-0.8,0.00,0.00,0.00,2.17,203,5.60,254.0
2025-12-26T11:00,-0.4,0.00,0.00,0.00,2.21,208,5.90,372.0
2025-12-26T12:00,0.1,0.00,0.00,0.00,2.34,214,6.00,437.0
2025-12-26T13:00,2.8,0.00,0.00,0.00,2.29,212,6.00,430.0
2025-12-26T14:00,3.0,0.00,0.00,0.00,2.33,203,5.60,356.0
2025-12-26T15:00,3.3,0.00,0.00,0.00,2.36,193,4.70,267.0
2025-12-26T16:00,1.3,0.00,0.00,0.00,1.70,177,1.80,131.0
2025-12-26T17:00,1.8,0.00,0.00,0.00,1.82,143,2.10,27.0
2025-12-26T18:00,-0.7,0.00,0.00,0.00,1.61,120,2.00,0.0
2025-12-26T19:00,-1.2,0.00,0.00,0.00,1.91,123,2.20,0.0
2025-12-26T20:00,-1.5,0.00,0.00,0.00,2.05,135,2.30,0.0
2025-12-26T21:00,-1.5,0.00,0.00,0.00,1.94,145,2.00,0.0
2025-12-26T22:00,-2.2,0.00,0.00,0.00,1.61,175,2.00,0.0
2025-12-26T23:00,-3.4,0.00,0.00,0.00,1.46,196,2.20,0.0
2025-12-27T00:00,-3.8,0.00,0.00,0.00,1.25,217,2.40,0.0
2025-12-27T01:00,-4.2,0.00,0.00,0.00,0.97,249,2.50,0.0
2025-12-27T02:00,-4.4,0.00,0.00,0.00,0.96,261,2.20,0.0
2025-12-27T03:00,-4.6,0.00,0.00,0.00,1.11,262,2.20,0.0
2025-12-27T04:00,-5.3,0.00,0.00,0.00,1.31,277,2.30,0.0
2025-12-27T05:00,-5.2,0.00,0.00,0.00,1.54,295,2.40,0.0
2025-12-27T06:00,-6.1,0.00,0.00,0.00,1.46,308,2.50,0.0
