latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
36.0,114.25,83.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),precipitation (mm),rain (mm),snowfall (cm),windspeed_10m (m/s),winddirection_10m (°),windgusts_10m (m/s),shortwave_radiation (W/m²)
2025-06-30T09:00,26.9,0.00,0.00,0.00,2.53,171,6.70,393.0
2025-06-30T10:00,29.8,0.00,0.00,0.00,3.13,172,7.20,391.0
2025-06-30T11:00,30.2,0.00,0.00,0.00,3.86,176,8.20,503.0
2025-06-30T12:00,30.3,0.00,0.00,0.00,4.26,175,9.20,532.0
2025-06-30T13:00,32.2,0.00,0.00,0.00,4.50,177,9.50,470.0
2025-06-30T14:00,32.7,0.00,0.00,0.00,4.70,181,10.10,658.0
2025-06-30T15:00,33.2,0.00,0.00,0.00,4.75,179,10.10,654.0
2025-06-30T16:00,33.2,0.00,0.00,0.00,4.80,180,9.50,579.0
2025-06-30T17:00,32.4,0.10,0.10,0.00,4.40,183,8.10,369.0
2025-06-30T18:00,30.3,0.00,0.00,0.00,3.60,180,6.90,250.0
2025-06-30T19:00,30.0,0.00,0.00,0.00,2.60,181,5.40,111.0
2025-06-30T20:00,30.0,0.00,0.00,0.00,2.70,180,7.30,12.0
2025-06-30T21:00,29.9,0.00,0.00,0.00,3.15,182,8.30,0.0
2025-06-30T22:00,28.7,0.80,0.80,0.00,3.60,194,8.90,0.0
2025-06-30T23:00,26.2,0.70,0.70,0.00,2.45,192,7.90,0.0
2025-07-01T00:00,26.0,0.00,0.00,0.00,2.49,195,7.10,0.0
2025-07-01T01:00,25.9,0.10,0.10,0.00,2.64,209,5.70,0.0
2025-07-01T02:00,26.1,0.20,0.20,0.00,2.26,208,6.40,0.0
2025-07-01T03:00,25.8,1.00,1.00,0.00,2.75,209,5.00,0.0
2025-07-01T04:00,24.9,1.00,1.00,0.00,3.23,202,5.30,0.0
2025-07-01T05:00,24.9,2.20,2.20,0.00,2.38,190,4.70,0.0
2025-07-01T06:00,24.7,2.80,2.80,0.00,1.45,184,4.70,1.0
2025-07-01T07:00,24.6,1.80,1.80,0.00,2.34,160,5.00,11.0
2025-07-01T08:00,24.2,1.50,1.50,0.00,2.99,170,7.00,23.0
2025-07-01T09:00,24.1,2.40,2.40,0.00,3.72,191,7.60,109.0
2025-07-01T10:00,26.0,1.00,1.00,0.00,3.72,200,10.00,143.0
2025-07-01T11:00,25.6,0.20,0.20,0.00,3.89,204,10.30,151.0
2025-07-01T12:00,26.1,0.10,0.10,0.00,3.97,199,10.80,312.0
2025-07-01T13:00,30.5,0.00,0.00,0.00,4.29,191,10.30,407.0
2025-07-01T14:00,31.5,0.00,0.00,0.00,5.07,193,10.40,486.0
2025-07-01T15:00,31.5,0.00,0.00,0.00,5.00,198,9.80,470.0
2025-07-01T16:00,31.1,0.00,0.00,0.00,4.75,197,9.20,391.0
2025-07-01T17:00,31.6,0.00,0.00,0.00,3.91,184,7.30,269.0
2025-07-01T18:00,29.8,0.00,0.00,0.00,3.61,177,6.60,199.0
2025-07-01T19:00,30.1,0.00,0.00,0.00,3.40,179,6.60,99.0
2025-07-01T20:00,29.6,1.10,1.10,0.00,3.36,183,8.40,11.0
2025-07-01T21:00,28.8,0.80,0.80,0.00,3.19,189,7.50,0.0
2025-07-01T22:00,28.1,0.00,0.00,0.00,2.50,200,6.10,0.0
2025-07-01T23:00,26.6,0.00,0.00,0.00,2.24,207,5.20,0.0
2025-07-02T00:00,26.7,0.00,0.00,0.00,2.12,207,4.60,0.0
2025-07-02T01:00,26.5,0.00,0.00,0.00,2.24,204,4.20,0.0
2025-07-02T02:00,26.6,0.00,0.00,0.00,2.17,203,4.50,0.0
2025-07-02T03:00,26.7,0.00,0.00,0.00,2.10,198,4.30,0.0
2025-07-02T04:00,26.3,0.00,0.00,0.00,1.96,195,4.10,0.0
2025-07-02T05:00,26.3,0.00,0.00,0.00,1.86,194,4.00,0.0
2025-07-02T06:00,28.8,0.00,0.00,0.00,2.20,183,3.90,17.0
2025-07-02T07:00,28.8,0.00,0.00,0.00,2.40,176,4.50,79.0
2025-07-02T08:00,28.8,0.00,0.00,0.00,2.97,174,6.00,186.0
2025-07-02T09:00,28.8,0.00,0.00,0.00,4.15,182,7.60,327.0
2025-07-02T10:00,32.0,0.00,0.00,0.00,5.06,189,9.70,481.0
2025-07-02T11:00,31.5,0.00,0.00,0.00,4.74,188,9.60,390.0
2025-07-02T12:00,31.3,0.00,0.00,0.00,4.86,184,10.00,439.0
2025-07-02T13:00,33.1,0.00,0.00,0.00,5.50,180,11.20,362.0
2025-07-02T14:00,33.7,0.10,0.10,0.00,6.11,182,11.70,613.0
2025-07-02T15:00,33.9,0.10,0.10,0.00,5.01,189,10.50,478.0
2025-07-02T16:00,33.3,0.00,0.00,0.00,4.67,185,9.70,329.0
2025-07-02T17:00,33.8,0.00,0.00,0.00,4.65,182,8.30,282.0
2025-07-02T18:00,32.2,0.00,0.00,0.00,3.52,173,7.80,168.0
2025-07-02T19:00,32.2,0.00,0.00,0.00,3.95,179,7.30,76.0
2025-07-02T20:00,32.3,0.00,0.00,0.00,3.80,182,6.10,11.0
2025-07-02T21:00,32.3,0.00,0.00,0.00,4.12,186,5.60,0.0
2025-07-02T22:00,31.9,0.00,0.00,0.00,3.90,190,6.40,0.0
2025-07-02T23:00,31.0,0.00,0.00,0.00,3.65,199,7.30,0.0
2025-07-03T00:00,31.2,0.00,0.00,0.00,3.35,200,7.70,0.0
2025-07-03T01:00,30.7,0.00,0.00,0.00,3.45,197,8.10,0.0
2025-07-03T02:00,30.7,0.00,0.00,0.00,3.65,193,8.40,0.0
2025-07-03T03:00,30.4,0.00,0.00,0.00,3.74,192,7.50,0.0
2025-07-03T04:00,29.4,0.00,0.00,0.00,3.59,196,7.20,0.0
2025-07-03T05:00,29.1,0.00,0.00,0.00,3.30,198,6.70,0.0
2025-07-03T06:00,29.8,0.00,0.00,0.00,3.01,195,6.70,20.0
2025-07-03T07:00,30.3,0.00,0.00,0.00,3.05,190,7.00,131.0
2025-07-03T08:00,30.5,0.00,0.00,0.00,3.71,190,8.90,279.0
2025-07-03T09:00,30.9,0.00,0.00,0.00,4.54,188,10.20,477.0
2025-07-03T10:00,33.5,0.00,0.00,0.00,5.21,189,11.00,637.0
2025-07-03T11:00,33.7,0.00,0.00,0.00,5.43,190,11.40,756.0
2025-07-03T12:00,33.9,0.00,0.00,0.00,5.42,189,11.80,793.0
2025-07-03T13:00,35.8,0.00,0.00,0.00,5.52,189,12.30,877.0
2025-07-03T14:00,36.5,0.00,0.00,0.00,5.71,191,12.30,854.0
2025-07-03T15:00,36.6,0.00,0.00,0.00,5.57,192,11.30,745.0
2025-07-03T16:00,36.5,0.00,0.00,0.00,5.32,189,10.60,589.0
2025-07-03T17:00,35.7,0.00,0.00,0.00,4.99,187,10.10,442.0
2025-07-03T18:00,32.9,0.00,0.00,0.00,3.80,196,7.70,248.0
2025-07-03T19:00,32.9,0.00,0.00,0.00,3.32,196,6.40,100.0
2025-07-03T20:00,32.7,0.00,0.00,0.00,3.10,201,5.20,12.0
2025-07-03T21:00,32.5,0.00,0.00,0.00,2.80,204,4.10,0.0
2025-07-03T22:00,31.7,0.00,0.00,0.00,2.34,214,3.70,0.0
2025-07-03T23:00,30.0,0.00,0.00,0.00,1.92,219,3.40,0.0
2025-07-04T00:00,29.7,0.00,0.00,0.00,1.35,219,3.20,0.0
2025-07-04T01:00,29.2,0.00,0.00,0.00,1.20,225,3.30,0.0
2025-07-04T02:00,29.2,0.00,0.00,0.00,1.23,243,3.40,0.0
2025-07-04T03:00,29.1,0.00,0.00,0.00,1.11,234,2.50,0.0
2025-07-04T04:00,28.6,0.00,0.00,0.00,1.27,222,2.40,0.0
2025-07-04T05:00,28.6,0.00,0.00,0.00,1.06,229,2.20,0.0
2025-07-04T06:00,30.9,0.00,0.00,0.00,0.72,258,2.40,18.0
2025-07-04T07:00,31.4,0.00,0.00,0.00,0.63,209,3.70,122.0
2025-07-04T08:00,31.3,0.00,0.00,0.00,1.27,189,5.00,260.0
2025-07-04T09:00,31.3,0.00,0.00,0.00,1.71,185,5.70,432.0
2025-07-04T10:00,34.9,0.00,0.00,0.00,1.95,181,6.50,562.0
2025-07-04T11:00,34.8,0.00,0.00,0.00,2.36,174,7.60,692.0
2025-07-04T12:00,34.9,0.00,0.00,0.00,2.95,169,8.30,794.0
2025-07-04T13:00,37.0,0.00,0.00,0.00,3.48,173,8.70,799.0
2025-07-04T14:00,36.9,0.00,0.00,0.00,4.01,170,8.90,698.0
2025-07-04T15:00,37.2,0.00,0.00,0.00,4.60,171,9.60,716.0
2025-07-04T16:00,37.5,0.00,0.00,0.00,4.86,177,9.90,603.0
2025-07-04T17:00,37.7,0.00,0.00,0.00,4.86,183,9.70,436.0
2025-07-04T18:00,34.8,0.00,0.00,0.00,4.55,178,7.90,222.0
2025-07-04T19:00,35.0,0.00,0.00,0.00,4.40,180,7.20,108.0
2025-07-04T20:00,34.9,0.00,0.00,0.00,4.11,184,6.40,15.0
2025-07-04T21:00,34.6,0.00,0.00,0.00,3.88,187,6.10,0.0
2025-07-04T22:00,34.0,0.00,0.00,0.00,3.79,192,6.20,0.0
2025-07-04T23:00,31.5,0.00,0.00,0.00,3.61,199,6.80,0.0
2025-07-05T00:00,31.7,0.00,0.00,0.00,3.25,203,7.00,0.0
2025-07-05T01:00,31.3,0.00,0.00,0.00,2.90,201,6.70,0.0
2025-07-05T02:00,31.3,0.00,0.00,0.00,2.90,201,6.10,0.0
2025-07-05T03:00,31.2,0.00,0.00,0.00,2.80,207,5.60,0.0
2025-07-05T04:00,29.9,0.00,0.00,0.00,2.53,207,5.00,0.0
2025-07-05T05:00,29.8,0.00,0.00,0.00,2.26,211,4.50,0.0
2025-07-05T06:00,31.7,0.00,0.00,0.00,1.94,235,4.20,20.0
2025-07-05T07:00,32.2,0.00,0.00,0.00,1.96,251,4.60,135.0
2025-07-05T08:00,32.6,0.00,0.00,0.00,2.41,257,5.30,306.0
2025-07-05T09:00,32.9,0.00,0.00,0.00,2.48,261,5.80,491.0
2025-07-05T10:00,35.6,0.00,0.00,0.00,2.27,262,5.60,660.0
2025-07-05T11:00,35.6,0.00,0.00,0.00,2.05,269,5.60,794.0
2025-07-05T12:00,35.6,0.00,0.00,0.00,1.98,280,5.50,880.0
2025-07-05T13:00,37.8,0.00,0.00,0.00,1.64,290,5.10,910.0
2025-07-05T14:00,37.8,0.00,0.00,0.00,1.08,292,4.60,880.0
2025-07-05T15:00,38.0,0.00,0.00,0.00,0.52,287,4.00,794.0
2025-07-05T16:00,38.1,0.00,0.00,0.00,0.21,194,3.50,657.0
2025-07-05T17:00,38.2,0.00,0.00,0.00,0.82,142,3.10,488.0
2025-07-05T18:00,35.5,0.00,0.00,0.00,1.48,135,3.60,301.0
2025-07-05T19:00,34.8,0.00,0.00,0.00,1.47,145,3.80,127.0
2025-07-05T20:00,34.3,0.00,0.00,0.00,1.79,157,4.00,15.0
2025-07-05T21:00,34.0,0.00,0.00,0.00,1.65,178,3.80,0.0
2025-07-05T22:00,32.8,0.00,0.00,0.00,0.99,221,2.90,0.0
2025-07-05T23:00,30.1,0.00,0.00,0.00,1.45,316,2.40,0.0
2025-07-06T00:00,30.2,0.00,0.00,0.00,2.58,351,3.70,0.0
2025-07-06T01:00,30.2,0.00,0.00,0.00,3.57,354,4.80,0.0
2025-07-06T02:00,30.8,0.00,0.00,0.00,3.87,354,5.60,0.0
2025-07-06T03:00,31.1,0.00,0.00,0.00,3.78,352,7.00,0.0
2025-07-06T04:00,29.7,0.00,0.00,0.00,3.55,350,6.60,0.0
2025-07-06T05:00,29.8,0.00,0.00,0.00,3.43,347,6.30,0.0
2025-07-06T06:00,32.8,0.00,0.00,0.00,3.42,345,6.50,16.0
2025-07-06T07:00,32.4,0.00,0.00,0.00,3.67,354,7.10,106.0
2025-07-06T08:00,32.0,0.00,0.00,0.00,4.10,359,8.50,255.0
2025-07-06T09:00,31.8,0.00,0.00,0.00,4.59,8,9.50,441.0
2025-07-06T10:00,34.7,0.00,0.00,0.00,4.37,11,9.40,583.0
2025-07-06T11:00,34.4,0.00,0.00,0.00,4.04,12,9.10,664.0
2025-07-06T12:00,34.4,0.00,0.00,0.00,3.70,16,8.90,733.0
2025-07-06T13:00,36.1,0.00,0.00,0.00,3.52,23,8.50,744.0
2025-07-06T14:00,36.3,0.00,0.00,0.00,3.23,32,8.20,726.0
2025-07-06T15:00,36.5,0.00,0.00,0.00,3.08,42,7.00,746.0
2025-07-06T16:00,36.5,0.00,0.00,0.00,3.08,48,6.70,586.0
2025-07-06T17:00,36.7,0.10,0.10,0.00,2.62,47,5.90,414.0
2025-07-06T18:00,33.5,0.00,0.00,0.00,2.04,31,5.30,221.0
2025-07-06T19:00,33.6,0.00,0.00,0.00,1.98,43,4.10,96.0
2025-07-06T20:00,33.5,0.00,0.00,0.00,1.72,17,3.70,12.0
2025-07-06T21:00,33.7,0.00,0.00,0.00,1.71,7,4.00,0.0
2025-07-06T22:00,32.8,0.00,0.00,0.00,1.83,349,4.30,0.0
2025-07-06T23:00,30.1,0.00,0.00,0.00,2.17,337,4.40,0.0
2025-07-07T00:00,29.9,0.00,0.00,0.00,2.47,339,4.70,0.0
2025-07-07T01:00,29.5,0.00,0.00,0.00,2.89,342,5.10,0.0
2025-07-07T02:00,29.5,0.00,0.00,0.00,2.88,343,5.30,0.0
2025-07-07T03:00,29.4,0.00,0.00,0.00,2.78,346,5.10,0.0
2025-07-07T04:00,28.3,0.00,0.00,0.00,2.72,347,5.10,0.0
2025-07-07T05:00,28.1,0.00,0.00,0.00,2.71,337,5.10,0.0
2025-07-07T06:00,30.8,0.00,0.00,0.00,2.80,344,5.40,15.0
2025-07-07T07:00,30.6,0.00,0.00,0.00,3.28,352,6.70,123.0
2025-07-07T08:00,30.3,0.00,0.00,0.00,3.30,2,7.20,274.0
2025-07-07T09:00,30.3,0.00,0.00,0.00,3.17,16,7.30,456.0
2025-07-07T10:00,33.8,0.00,0.00,0.00,3.53,21,7.50,635.0
2025-07-07T11:00,34.0,0.00,0.00,0.00,3.00,33,7.70,761.0
2025-07-07T12:00,34.1,0.00,0.00,0.00,2.26,55,7.70,846.0
2025-07-07T13:00,35.4,0.00,0.00,0.00,2.30,86,7.80,865.0
2025-07-07T14:00,35.2,0.00,0.00,0.00,1.33,103,8.20,795.0
2025-07-07T15:00,35.1,0.00,0.00,0.00,1.98,106,6.60,432.0
2025-07-07T16:00,34.5,0.00,0.00,0.00,1.41,113,6.20,516.0
2025-07-07T17:00,32.5,0.00,0.00,0.00,1.14,38,5.50,344.0
2025-07-07T18:00,28.9,0.40,0.40,0.00,3.23,22,4.60,203.0
2025-07-07T19:00,28.9,0.00,0.00,0.00,5.04,37,6.10,70.0
2025-07-07T20:00,28.6,0.20,0.20,0.00,4.66,55,5.10,10.0
2025-07-07T21:00,26.9,1.40,1.40,0.00,2.47,36,4.00,0.0
2025-07-07T22:00,26.2,0.70,0.70,0.00,3.09,351,4.90,0.0
2025-07-07T23:00,25.0,0.10,0.10,0.00,3.40,343,5.40,0.0
2025-07-08T00:00,25.3,0.00,0.00,0.00,3.05,342,5.40,0.0
2025-07-08T01:00,25.2,0.00,0.00,0.00,2.57,347,4.70,0.0
2025-07-08T02:00,25.4,0.00,0.00,0.00,2.18,340,3.60,0.0
2025-07-08T03:00,25.3,0.00,0.00,0.00,2.19,336,4.30,0.0
2025-07-08T04:00,24.9,0.00,0.00,0.00,2.25,348,4.30,0.0
2025-07-08T05:00,24.7,0.00,0.00,0.00,2.50,359,4.50,0.0
2025-07-08T06:00,26.5,0.00,0.00,0.00,2.40,348,5.00,14.0
2025-07-08T07:00,26.3,0.00,0.00,0.00,3.35,9,6.40,87.0
2025-07-08T08:00,26.4,0.10,0.10,0.00,3.98,25,7.60,206.0
2025-07-08T09:00,26.3,0.20,0.20,0.00,3.64,32,7.10,247.0
2025-07-08T10:00,29.5,0.30,0.30,0.00,3.50,31,6.80,384.0
2025-07-08T11:00,28.5,0.30,0.30,0.00,3.20,29,5.90,261.0
2025-07-08T12:00,29.4,0.00,0.00,0.00,3.05,30,5.80,532.0
2025-07-08T13:00,31.7,0.00,0.00,0.00,2.55,47,7.80,634.0
2025-07-08T14:00,32.5,0.00,0.00,0.00,2.37,62,8.10,687.0
2025-07-08T15:00,32.7,0.00,0.00,0.00,2.75,71,7.00,439.0
2025-07-08T16:00,32.5,0.00,0.00,0.00,2.67,69,6.60,422.0
2025-07-08T17:00,32.8,0.00,0.00,0.00,2.34,48,6.20,324.0
2025-07-08T18:00,30.9,0.00,0.00,0.00,2.52,56,5.40,191.0
2025-07-08T19:00,30.9,0.00,0.00,0.00,2.34,48,4.90,93.0
2025-07-08T20:00,30.6,0.00,0.00,0.00,1.79,63,4.40,9.0
2025-07-08T21:00,30.1,0.20,0.20,0.00,0.97,55,3.80,0.0
2025-07-08T22:00,29.5,0.10,0.10,0.00,1.29,324,3.90,0.0
2025-07-08T23:00,27.9,0.20,0.20,0.00,2.34,312,4.80,0.0
2025-07-09T00:00,27.6,0.40,0.40,0.00,2.52,319,6.00,0.0
2025-07-09T01:00,26.9,0.50,0.50,0.00,2.42,330,6.30,0.0
2025-07-09T02:00,26.7,0.50,0.50,0.00,2.44,337,5.50,0.0
2025-07-09T03:00,26.6,0.10,0.10,0.00,2.53,333,5.00,0.0
2025-07-09T04:00,26.2,0.10,0.10,0.00,2.28,331,4.50,0.0
2025-07-09T05:00,26.2,0.10,0.10,0.00,2.19,336,4.20,0.0
2025-07-09T06:00,27.3,0.00,0.00,0.00,1.63,342,4.30,9.0
2025-07-09T07:00,27.4,0.10,0.10,0.00,2.16,353,4.90,70.0
2025-07-09T08:00,27.6,0.10,0.10,0.00,2.53,15,5.50,148.0
2025-07-09T09:00,27.5,0.20,0.20,0.00,2.78,30,5.80,229.0
2025-07-09T10:00,29.9,0.20,0.20,0.00,2.54,32,5.90,406.0
2025-07-09T11:00,30.0,0.00,0.00,0.00,2.19,45,6.40,440.0
2025-07-09T12:00,29.8,0.00,0.00,0.00,2.27,68,6.10,370.0
2025-07-09T13:00,31.9,0.10,0.10,0.00,2.40,73,7.30,663.0
2025-07-09T14:00,32.5,0.10,0.10,0.00,2.48,81,6.60,621.0
2025-07-09T15:00,32.3,0.00,0.00,0.00,2.50,90,7.10,545.0
2025-07-09T16:00,31.6,0.00,0.00,0.00,2.46,95,6.40,421.0
2025-07-09T17:00,31.8,0.00,0.00,0.00,2.40,107,5.80,360.0
2025-07-09T18:00,30.3,0.10,0.10,0.00,1.65,93,3.80,207.0
2025-07-09T19:00,30.0,0.00,0.00,0.00,1.35,4,2.80,77.0
2025-07-09T20:00,29.8,0.00,0.00,0.00,2.17,352,4.20,9.0
2025-07-09T21:00,29.6,0.00,0.00,0.00,2.49,345,4.60,0.0
2025-07-09T22:00,29.0,0.00,0.00,0.00,2.24,350,4.10,0.0
2025-07-09T23:00,27.8,0.00,0.00,0.00,2.32,346,3.40,0.0
2025-07-10T00:00,27.5,0.00,0.00,0.00,2.07,345,3.00,0.0
2025-07-10T01:00,27.4,0.00,0.00,0.00,2.04,343,3.40,0.0
2025-07-10T02:00,27.5,0.00,0.00,0.00,1.82,344,3.50,0.0
2025-07-10T03:00,27.5,0.00,0.00,0.00,1.59,347,3.10,0.0
2025-07-10T04:00,26.9,0.00,0.00,0.00,1.46,352,3.00,0.0
2025-07-10T05:00,26.8,0.00,0.00,0.00,1.46,352,2.90,0.0
2025-07-10T06:00,28.1,0.00,0.00,0.00,1.81,5,3.40,12.0
2025-07-10T07:00,28.2,0.00,0.00,0.00,1.77,16,4.10,95.0
2025-07-10T08:00,28.7,0.00,0.00,0.00,1.72,26,4.90,249.0
2025-07-10T09:00,28.9,0.10,0.10,0.00,1.68,27,5.10,366.0
2025-07-10T10:00,32.0,0.10,0.10,0.00,2.04,36,5.80,566.0
2025-07-10T11:00,32.4,0.00,0.00,0.00,2.43,53,6.40,665.0
2025-07-10T12:00,32.7,0.00,0.00,0.00,2.73,66,6.90,798.0
2025-07-10T13:00,34.6,0.00,0.00,0.00,2.77,73,7.00,837.0
2025-07-10T14:00,34.6,0.00,0.00,0.00,2.95,75,7.20,845.0
2025-07-10T15:00,34.3,0.00,0.00,0.00,3.08,77,7.30,764.0
2025-07-10T16:00,34.6,0.00,0.00,0.00,3.21,75,7.20,617.0
2025-07-10T17:00,34.7,0.00,0.00,0.00,3.30,76,7.00,465.0
2025-07-10T18:00,32.3,0.00,0.00,0.00,2.56,94,6.00,280.0
2025-07-10T19:00,31.9,0.00,0.00,0.00,1.51,82,3.30,115.0
2025-07-10T20:00,31.2,0.00,0.00,0.00,1.85,52,3.00,14.0
2025-07-10T21:00,31.0,0.00,0.00,0.00,1.45,2,2.80,0.0
2025-07-10T22:00,30.5,0.00,0.00,0.00,1.52,343,2.60,0.0
2025-07-10T23:00,28.4,0.00,0.00,0.00,1.52,333,2.40,0.0
2025-07-11T00:00,28.8,0.00,0.00,0.00,1.41,337,2.40,0.0
2025-07-11T01:00,28.2,0.10,0.10,0.00,1.27,334,2.40,0.0
2025-07-11T02:00,28.3,0.00,0.00,0.00,1.21,330,2.80,0.0
2025-07-11T03:00,28.5,0.10,0.10,0.00,1.15,326,2.40,0.0
2025-07-11T04:00,27.4,0.10,0.10,0.00,1.22,325,2.30,0.0
2025-07-11T05:00,26.8,0.00,0.00,0.00,1.19,327,2.40,0.0
2025-07-11T06:00,29.2,0.10,0.10,0.00,1.01,340,1.80,14.0
2025-07-11T07:00,29.5,0.00,0.00,0.00,1.03,23,2.60,103.0
2025-07-11T08:00,29.6,0.00,0.00,0.00,1.17,43,3.60,246.0
2025-07-11T09:00,29.7,0.00,0.00,0.00,1.49,50,6.10,440.0
2025-07-11T10:00,32.9,0.10,0.10,0.00,1.88,50,8.20,593.0
2025-07-11T11:00,32.9,0.10,0.10,0.00,2.32,53,8.10,701.0
2025-07-11T12:00,33.0,0.10,0.10,0.00,2.77,62,7.60,788.0
2025-07-11T13:00,34.6,0.20,0.20,0.00,2.97,70,8.40,811.0
2025-07-11T14:00,34.2,0.10,0.10,0.00,2.95,79,7.60,769.0
2025-07-11T15:00,34.0,0.10,0.10,0.00,2.82,83,7.20,642.0
2025-07-11T16:00,33.8,0.10,0.10,0.00,2.64,80,6.40,453.0
2025-07-11T17:00,33.7,0.00,0.00,0.00,2.61,78,5.90,425.0
2025-07-11T18:00,31.9,0.00,0.00,0.00,1.97,97,4.80,251.0
2025-07-11T19:00,31.9,0.00,0.00,0.00,1.35,86,2.40,108.0
2025-07-11T20:00,31.3,0.00,0.00,0.00,1.60,58,2.20,13.0
2025-07-11T21:00,31.5,0.00,0.00,0.00,0.98,15,2.30,0.0
2025-07-11T22:00,30.6,0.00,0.00,0.00,0.81,330,2.60,0.0
2025-07-11T23:00,28.6,0.00,0.00,0.00,0.79,305,2.10,0.0
2025-07-12T00:00,28.9,0.00,0.00,0.00,1.03,293,1.70,0.0
2025-07-12T01:00,28.8,0.00,0.00,0.00,1.03,293,1.40,0.0
2025-07-12T02:00,28.6,0.00,0.00,0.00,1.05,301,1.50,0.0
2025-07-12T03:00,28.5,0.00,0.00,0.00,1.04,305,1.40,0.0
2025-07-12T04:00,27.6,0.00,0.00,0.00,0.90,304,1.40,0.0
2025-07-12T05:00,27.7,0.00,0.00,0.00,0.94,302,1.50,0.0
2025-07-12T06:00,30.1,0.00,0.00,0.00,0.68,324,2.40,14.0
2025-07-12T07:00,30.3,0.00,0.00,0.00,0.72,348,3.10,112.0
2025-07-12T08:00,30.5,0.00,0.00,0.00,0.80,360,3.50,280.0
2025-07-12T09:00,30.6,0.00,0.00,0.00,0.78,27,3.70,458.0
2025-07-12T10:00,33.9,0.00,0.00,0.00,1.12,63,5.30,611.0
2025-07-12T11:00,33.8,0.00,0.00,0.00,1.56,84,5.20,691.0
2025-07-12T12:00,33.9,0.00,0.00,0.00,1.99,102,6.20,690.0
2025-07-12T13:00,35.5,0.00,0.00,0.00,2.25,122,6.50,785.0
2025-07-12T14:00,35.4,0.00,0.00,0.00,2.48,137,5.90,738.0
2025-07-12T15:00,35.6,0.00,0.00,0.00,2.32,147,6.20,729.0
2025-07-12T16:00,35.9,0.00,0.00,0.00,1.86,153,5.20,618.0
2025-07-12T17:00,35.9,0.00,0.00,0.00,1.68,153,4.50,463.0
2025-07-12T18:00,33.7,0.00,0.00,0.00,2.04,155,3.90,286.0
2025-07-12T19:00,33.1,0.00,0.00,0.00,1.74,141,1.80,117.0
2025-07-12T20:00,32.8,0.00,0.00,0.00,1.83,154,2.20,12.0
2025-07-12T21:00,32.7,0.00,0.00,0.00,1.90,178,2.00,0.0
2025-07-12T22:00,31.7,0.00,0.00,0.00,2.06,206,2.30,0.0
2025-07-12T23:00,29.3,0.00,0.00,0.00,2.40,225,3.00,0.0
2025-07-13T00:00,29.6,0.00,0.00,0.00,2.43,233,3.40,0.0
2025-07-13T01:00,28.9,0.00,0.00,0.00,2.26,239,3.30,0.0
2025-07-13T02:00,28.5,0.00,0.00,0.00,1.93,253,3.00,0.0
2025-07-13T03:00,28.4,0.00,0.00,0.00,1.59,257,2.80,0.0
2025-07-13T04:00,27.0,0.00,0.00,0.00,1.47,252,2.60,0.0
2025-07-13T05:00,27.1,0.00,0.00,0.00,1.35,248,2.50,0.0
2025-07-13T06:00,29.9,0.00,0.00,0.00,1.77,245,2.90,16.0
2025-07-13T07:00,30.5,0.00,0.00,0.00,1.09,254,3.30,126.0
2025-07-13T08:00,31.3,0.00,0.00,0.00,0.47,212,3.30,298.0
2025-07-13T09:00,31.6,0.00,0.00,0.00,0.34,153,3.80,486.0
2025-07-13T10:00,35.8,0.00,0.00,0.00,0.76,82,4.20,656.0
2025-07-13T11:00,35.9,0.00,0.00,0.00,1.21,97,4.50,786.0
2025-07-13T12:00,36.1,0.00,0.00,0.00,1.22,99,4.90,875.0
2025-07-13T13:00,38.3,0.00,0.00,0.00,1.15,90,5.00,838.0
2025-07-13T14:00,38.5,0.00,0.00,0.00,1.00,84,5.10,844.0
2025-07-13T15:00,38.5,0.00,0.00,0.00,0.96,81,4.20,709.0
2025-07-13T16:00,38.5,0.00,0.00,0.00,1.17,80,4.10,590.0
2025-07-13T17:00,38.3,0.00,0.00,0.00,1.49,76,4.40,469.0
2025-07-13T18:00,35.1,0.00,0.00,0.00,2.11,83,4.10,293.0
2025-07-13T19:00,34.7,0.00,0.00,0.00,1.90,90,3.00,120.0
2025-07-13T20:00,34.2,0.00,0.00,0.00,2.12,98,3.00,13.0
2025-07-13T21:00,34.1,0.00,0.00,0.00,1.97,99,3.50,0.0
2025-07-13T22:00,33.4,0.00,0.00,0.00,1.78,79,3.20,0.0
2025-07-13T23:00,30.3,0.00,0.00,0.00,0.98,75,2.30,0.0
2025-07-14T00:00,30.4,0.00,0.00,0.00,0.29,301,1.90,0.0
2025-07-14T01:00,29.8,0.00,0.00,0.00,0.92,319,2.10,0.0
2025-07-14T02:00,30.0,0.00,0.00,0.00,1.14,331,2.60,0.0
2025-07-14T03:00,30.0,0.00,0.00,0.00,1.33,340,2.10,0.0
2025-07-14T04:00,28.6,0.00,0.00,0.00,1.36,343,2.30,0.0
2025-07-14T05:00,28.6,0.00,0.00,0.00,1.36,352,2.60,0.0
2025-07-14T06:00,31.7,0.00,0.00,0.00,1.75,2,3.10,11.0
2025-07-14T07:00,31.7,0.00,0.00,0.00,2.13,9,4.20,111.0
2025-07-14T08:00,31.0,0.00,0.00,0.00,2.14,11,4.20,190.0
2025-07-14T09:00,31.3,0.00,0.00,0.00,2.26,6,4.40,369.0
